Date,HML,RMW,Mom
2006-10,0.2873261582268094,0.51114830452435,0.20152553724884062
2006-11,0.2926131465604336,0.508275597696973,0.19911125574259347
2006-12,0.29481223201757245,0.5039283536065332,0.20125941437589442
2007-01,0.29509871522556536,0.502932863969093,0.20196842080534164
2007-02,0.2967920347990409,0.5004338610938543,0.20277410410710478
2007-03,0.2930333317506739,0.505296680539056,0.20166998771027
2007-04,0.2960278162408284,0.49689756205675895,0.2070746217024126
2007-05,0.29959796060699484,0.49492877818192565,0.20547326121107953
2007-06,0.2995623148444377,0.492422113239668,0.20801557191589443
2007-07,0.2985249385556106,0.4913118310161902,0.21016323042819918
2007-08,0.30637488262522455,0.4808375135873632,0.2127876037874123
2007-09,0.30644442212041784,0.48120493960070126,0.21235063827888093
2007-10,0.3041765744855857,0.4936281989179374,0.20219522659647693
2007-11,0.2917990949138487,0.5031254118277496,0.20507549325840166
2007-12,0.2919292012868105,0.5056395831253014,0.20243121558788815
2008-01,0.2908111858496684,0.5046705475071235,0.2045182666432081
2008-02,0.2943883624270109,0.49635355717943747,0.20925808039355154
2008-03,0.3030864246669384,0.4905541828694529,0.20635939246360857
2008-04,0.3044057003576603,0.4889592534247351,0.2066350462176047
2008-05,0.29481946053486585,0.5141445329760419,0.1910360064890921
2008-06,0.3006941676821749,0.5039304475571105,0.1953753847607145
2008-07,0.2961090416922661,0.4972085850331004,0.20668237327463346
2008-08,0.29527189265009113,0.496842631602903,0.2078854757470059
2008-09,0.294825696277729,0.4995474611968994,0.2056268425253716
2008-10,0.29764686155254383,0.4892867048766785,0.21306643357077773
2008-11,0.3035743790264155,0.48886657131845174,0.20755904965513272
2008-12,0.3031434659824748,0.48713181145323786,0.20972472256428734
2009-01,0.30405138927709596,0.4863057567878543,0.20964285393504972
2009-02,0.3030358999881479,0.48762754783271683,0.20933655217913522
2009-03,0.30475103460380426,0.4850327046022386,0.2102162607939571
2009-04,0.3086230500506222,0.48347640691420446,0.2079005430351733
2009-05,0.31407844590403206,0.5099999035973656,0.17592165049860228
2009-06,0.31074965972998814,0.514389153378778,0.17486118689123392
2009-07,0.3035702358016729,0.5269655353527819,0.16946422884554516
2009-08,0.32023166213648974,0.5032388497151448,0.17652948814836544
2009-09,0.32005041481877405,0.5036037626863487,0.1763458224948773
2009-10,0.31788878337948684,0.49989160478676786,0.1822196118337452
2009-11,0.31999815829764533,0.4964073925243218,0.18359444917803275
2009-12,0.30951479830328305,0.5083253051782474,0.18215989651846964
2010-01,0.3082057580474144,0.5056320808846072,0.18616216106797845
2010-02,0.30804039379943865,0.5061467664442691,0.18581283975629198
2010-03,0.3077979623755449,0.5065896038707748,0.1856124337536804
2010-04,0.30291023992370925,0.5097425889909646,0.1873471710853261
2010-05,0.3023368634064404,0.5104740895867407,0.18718904700681896
2010-06,0.2980205550425616,0.5135623495385636,0.18841709541887494
2010-07,0.2946665133111172,0.5161554352897362,0.18917805139914665
2010-08,0.2943475935287387,0.5163374208696934,0.18931498560156815
2010-09,0.29732006605314587,0.5116335812062425,0.19104635274061174
2010-10,0.2976395896930889,0.5115184900316508,0.19084192027526029
2010-11,0.2965463170402328,0.5118085011880047,0.19164518177176243
2010-12,0.3000885550672737,0.5077615932987384,0.1921498516339879
2011-01,0.31359810310340475,0.4946201582742882,0.19178173862230707
2011-02,0.3145845572116853,0.49430129788306637,0.19111414490524833
2011-03,0.3177778187007421,0.49102217414786753,0.1912000071513903
2011-04,0.3188158152878139,0.4900518883644616,0.19113229634772447
2011-05,0.31822526001990314,0.49040450660738927,0.19137023337270764
2011-06,0.3189506457503042,0.48831941224131914,0.1927299420083767
2011-07,0.31845920292028057,0.4886019096253439,0.1929388874543756
2011-08,0.3255316322243366,0.48391830846747586,0.19055005930818752
2011-09,0.3279802384293448,0.4819745872618131,0.19004517430884196
2011-10,0.32561764301872687,0.48480970987862954,0.18957264710264368
2011-11,0.3240604144610618,0.4855683800449955,0.19037120549394276
2011-12,0.3251098239346531,0.48464204340609773,0.19024813265924925
2012-01,0.3243836500433579,0.4846437591723895,0.19097259078425263
2012-02,0.33095725012860794,0.47365385589748005,0.19538889397391207
2012-03,0.3364431974606514,0.4731617272957472,0.19039507524360136
2012-04,0.33796534597424965,0.47199472268440296,0.19003993134134736
2012-05,0.3393742973248374,0.46879329329249264,0.19183240938266996
2012-06,0.34037904638390415,0.46829355203942397,0.19132740157667186
2012-07,0.34099892474657234,0.46697006217785975,0.192031013075568
2012-08,0.3328815312618699,0.4792918245740819,0.1878266441640481
2012-09,0.33130038070937373,0.48124342509204676,0.1874561941985795
2012-10,0.3295828889726301,0.48013376522578166,0.19028334580158823
2012-11,0.3373729089565306,0.47412749077847965,0.18849960026498971
2012-12,0.33714502535993746,0.47383218371031344,0.18902279092974908
2013-01,0.3331414569342559,0.4692426104483366,0.1976159326174075
2013-02,0.3318150744104232,0.4756001316116975,0.19258479397787928
2013-03,0.33150935019465716,0.47590046276673725,0.1925901870386056
2013-04,0.32838158606871,0.4822352860456322,0.18938312788565784
2013-05,0.3226193161563998,0.48472053044062974,0.1926601534029704
2013-06,0.3230010987864526,0.4842301038328725,0.19276879738067487
2013-07,0.3210014868783069,0.48608836008096024,0.1929101530407329
2013-08,0.3215463380393647,0.48672147986024267,0.19173218210039272
2013-09,0.3218266735596439,0.4864857915255173,0.19168753491483878
2013-10,0.3247153071311941,0.4918627974582915,0.18342189541051437
2013-11,0.3253866786857699,0.490700702801419,0.18391261851281115
2013-12,0.3243547238619357,0.48922610046692044,0.18641917567114397
2014-01,0.3240484268388183,0.4898669622028199,0.1860846109583618
2014-02,0.3240525654929548,0.49011758232071867,0.1858298521863265
2014-03,0.3239746817088486,0.49070447148976926,0.18532084680138225
2014-04,0.32004258086361487,0.48741032019126374,0.19254709894512143
2014-05,0.31150579391599087,0.47250677280402953,0.21598743327997966
2014-06,0.31002212742946716,0.4646225335430774,0.22535533902745544
2014-07,0.3094989356970952,0.46278616604615447,0.22771489825675031
2014-08,0.30575718694086435,0.4712482644365571,0.22299454862257848
2014-09,0.3058586032961937,0.47100004959405556,0.22314134710975073
2014-10,0.3097064713739717,0.47091110156378124,0.21938242706224698
2014-11,0.30884848478794197,0.4727253551285683,0.21842616008348983
2014-12,0.31359714874076794,0.4680431528183578,0.21835969844087424
2015-01,0.3192538777625161,0.46603609292227843,0.21471002931520544
2015-02,0.32373595767913144,0.4591320559734118,0.2171319863474568
2015-03,0.3252985753869672,0.4576220624796014,0.21707936213343126
2015-04,0.3384149301357874,0.44741178468603393,0.21417328517817877
2015-05,0.3359383243119045,0.44871447752065113,0.21534719816744444
2015-06,0.34098227393038194,0.4447660602965195,0.2142516657730985
2015-07,0.3453730482939269,0.4396667767405287,0.21496017496554448
2015-08,0.34751564700426496,0.43563785809528005,0.21684649490045485
2015-09,0.3455448770851452,0.4380165499622601,0.21643857295259472
2015-10,0.3458760374907158,0.4375720463536525,0.21655191615563163
2015-11,0.346106705598335,0.4398269004059517,0.21406639399571328
2015-12,0.3418485243587878,0.4429810902010648,0.21517038544014735
2016-01,0.34024209754988,0.44694035358202144,0.21281754886809842
2016-02,0.3432243729761063,0.44195560018114116,0.2148200268427524
2016-03,0.3321255615531662,0.4502178327994653,0.2176566056473684
2016-04,0.3294783334381178,0.45199411662348815,0.21852754993839404
2016-05,0.3314812029020214,0.44876115099767083,0.2197576461003078
2016-06,0.33148455350779943,0.44879996569002056,0.21971548080217995
2016-07,0.33508850259963696,0.45183310337438565,0.21307839402597756
2016-08,0.3261862962510893,0.4611687132957684,0.21264499045314228
2016-09,0.32074043146433245,0.4725111399754047,0.2067484285602627
2016-10,0.3212687709472097,0.4714797946615025,0.20725143439128774
2016-11,0.31891549515759127,0.47491873923747047,0.2061657656049383
2016-12,0.3118947138942532,0.4812515627100693,0.20685372339567745
2017-01,0.3120346176635015,0.481381333386301,0.20658404895019755
2017-02,0.3036556992539124,0.49643367392256604,0.1999106268235217
2017-03,0.29853726779940065,0.4954061374410055,0.20605659475959395
2017-04,0.2959802751394954,0.49774752110176484,0.2062722037587397
2017-05,0.292569015924615,0.5025313889511004,0.2048995951242846
2017-06,0.2858131103571274,0.5027962234548958,0.21139066618797667
2017-07,0.28721218048261654,0.5001000782912424,0.21268774122614106
2017-08,0.28841568389234395,0.4945330030205635,0.21705131308709255
2017-09,0.2893447484209974,0.4923674871744007,0.21828776440460185
2017-10,0.2869122448724205,0.4957504704462852,0.21733728468129423
2017-11,0.2874052123040549,0.49585198902852873,0.21674279866741625
2017-12,0.2862922971945798,0.49605391896323464,0.21765378384218548
2018-01,0.2863762799590357,0.5074305830982773,0.20619313694268698
2018-02,0.28391276932532516,0.5078037128967705,0.20828351777790433
2018-03,0.2832621688118477,0.5078758201112192,0.208862011076933
2018-04,0.28118238778581395,0.5011383628641518,0.21767924935003427
2018-05,0.2797393856868345,0.4946784717626127,0.2255821425505529
2018-06,0.27286244675384513,0.4962033106145631,0.23093424263159182
2018-07,0.27740226195345224,0.49189329095024104,0.23070444709630675
2018-08,0.2759699048339808,0.49308948077897874,0.2309406143870403
2018-09,0.2734489165348241,0.4933398749009131,0.23321120856426275
2018-10,0.2689950710106277,0.4926432294996742,0.23836169948969807
2018-11,0.2681710564826181,0.49202178572421856,0.2398071577931633
2018-12,0.26553270604304136,0.49309043630679733,0.24137685765016126
2019-01,0.2610420523940419,0.4960394356027279,0.24291851200323022
2019-02,0.2610359928780127,0.4987959719013446,0.24016803522064264
2019-03,0.2585417450758276,0.4992210566764886,0.24223719824768372
2019-04,0.2558073357837905,0.5016485064675783,0.24254415774863103
2019-05,0.25431530209107683,0.5063154605269069,0.23936923738201626
2019-06,0.2567011877435085,0.5055111415116899,0.2377876707448016
2019-07,0.2567410524167804,0.5055595950987589,0.23769935248446064
2019-08,0.25584525207796066,0.5023944197443224,0.24176032817771692
2019-09,0.2551148922752076,0.5033993807452812,0.2414857269795112
2019-10,0.2555826718531281,0.5018870192920598,0.24253030885481205
2019-11,0.2550671519429657,0.504622044506459,0.24031080355057535
2019-12,0.25403865356919914,0.5058809893514893,0.24008035707931152
2020-01,0.25456561393571087,0.5054143845613577,0.24002000150293148
2020-02,0.24950559849228232,0.5105621272565435,0.239932274251174
2020-03,0.24719706649593406,0.5122087499871658,0.24059418351690018
2020-04,0.24872923966023863,0.5132649912011242,0.2380057691386372
2020-05,0.246826874186333,0.508397330655125,0.24477579515854195
2020-06,0.24041244413232127,0.5125215149397722,0.24706604092790652
2020-07,0.24021643171216486,0.5155255100733137,0.24425805821452148
2020-08,0.2400061474200211,0.5249453080043841,0.2350485445755948
2020-09,0.24229268673124016,0.5328927770492642,0.22481453621949563
2020-10,0.24158818945236732,0.5347938905246167,0.223617920023016
2020-11,0.24501405552978406,0.5268186577231229,0.22816728674709322
2020-12,0.2474623605908851,0.5198389833493049,0.2326986560598101
2021-01,0.2449847670951711,0.521615404286958,0.2333998286178709
2021-02,0.24328976145610798,0.5268632684287525,0.22984697011513947
2021-03,0.24065957870849744,0.5343892928130494,0.2249511284784532
2021-04,0.239775820895022,0.531856610764259,0.22836756834071884
2021-05,0.2384315784171918,0.5354190628459051,0.22614935873690314
2021-06,0.2380842247979022,0.5344903884582862,0.2274253867438116
2021-07,0.23420170096784315,0.5292905570113804,0.23650774202077646
2021-08,0.23065851486485373,0.5306303958285208,0.2387110893066255
2021-09,0.23035207846365416,0.5210964684934228,0.248551453042923
2021-10,0.23014499883877854,0.5191536846454912,0.25070131651573035
2021-11,0.23201768021985053,0.5173114123412249,0.2506709074389245
2021-12,0.23150763103800268,0.5163750832189251,0.25211728574307224
2022-01,0.2294159078336139,0.5101057228101711,0.2604783693562151
2022-02,0.2208305029125785,0.4855839444590731,0.29358555262834846
2022-03,0.22099296635303337,0.48606010702580305,0.2929469266211637
2022-04,0.22014044396418259,0.486611981117867,0.29324757491795045
2022-05,0.2194951173741154,0.4852837951199697,0.29522108750591486
2022-06,0.22114684569725976,0.4885010656615998,0.2903520886411404
2022-07,0.22018960058517215,0.4895179847258638,0.29029241468896405
2022-08,0.2204756677201634,0.48627828287638347,0.2932460494034531
2022-09,0.22092001113317203,0.48546253094580116,0.2936174579210268
2022-10,0.22254506629473905,0.48145030249354004,0.2960046312117209
2022-11,0.22200913165224176,0.4809622638348908,0.29702860451286744
2022-12,0.2226553702314639,0.48015732136403366,0.2971873084045024
2023-01,0.223319229761179,0.4766039864230467,0.3000767838157744
2023-02,0.22441016951462364,0.47742181216460056,0.2981680183207759
2023-03,0.22470351239051564,0.4741863402498322,0.3011101473596522
2023-04,0.22472818829081792,0.4741912355000529,0.30108057620912915
2023-05,0.22487082536593223,0.47264127847193577,0.302487896162132
2023-06,0.22430387781053898,0.4738604653977346,0.3018356567917264
2023-07,0.22294564680290455,0.4756514025160352,0.30140295068106027
2023-08,0.22188397042961674,0.4723584256071467,0.3057576039632366
2023-09,0.2221109248462988,0.47146211420861445,0.3064269609450868
2023-10,0.2184339023013303,0.47062801552532124,0.31093808217334845
2023-11,0.21772456265066228,0.4690742316433985,0.3132012057059393
2023-12,0.22282143374383054,0.45501886090644356,0.32215970534972577
2024-01,0.22459601724217673,0.45221522959213306,0.3231887531656903
2024-02,0.22501750923028957,0.4552761901125431,0.3197063006571674
2024-03,0.22834055590053445,0.4587324046592681,0.3129270394401974
2024-04,0.22760441323552788,0.4601263576901557,0.31226922907431637
2024-05,0.22734425645178408,0.4568510672511211,0.31580467629709486
2024-06,0.22604687691377842,0.45673872951232886,0.31721439357389275
2024-07,0.2255614149355966,0.4566046529287154,0.3178339321356881
2024-08,0.2262548745708816,0.4603748060933815,0.31337031933573695
2024-09,0.22771204848043497,0.4516320152198053,0.3206559362997597
2024-10,0.2273692154544083,0.4497888024010962,0.32284198214449555
2024-11,0.22654210076062048,0.4462518804625234,0.3272060187768562
2024-12,0.22730222570552774,0.44655310104330803,0.32614467325116414
2025-01,0.22737367541062856,0.44643604775902973,0.32619027683034174
2025-02,0.22796024429436496,0.4457588908111513,0.3262808648944837
2025-03,0.22802369497600936,0.44615982554725836,0.32581647947673226
2025-04,0.22805203142311,0.4417456738777281,0.33020229469916174
2025-05,0.2294243965369207,0.4417744100719378,0.32880119339114144
2025-06,0.23455699878690828,0.4396741270860941,0.32576887412699757
2025-07,0.23375026238885419,0.4368445696297638,0.329405167981382
2025-08,0.2311291718958809,0.42611564773105687,0.3427551803730622
2025-09,0.22464425326008436,0.4123851986184369,0.3629705481214787
2025-10,0.22638258310759013,0.40764629214356396,0.3659711247488459
2025-11,0.2242199970046103,0.41510053340602904,0.36067946958936065
2025-12,0.2226647591794917,0.4224683101294805,0.3548669306910278
2026-01,0.22296873366032713,0.4185195495223454,0.3585117168173274
2026-02,0.22621218950615246,0.40874361059415426,0.36504419989969333
2026-03,0.22750968963832455,0.3992618471578142,0.37322846320386127
2026-04,0.23323602381368994,0.40757313447399507,0.3591908417123151
2026-05,0.24805345687630703,0.4391964862311987,0.31275005689249424
2026-06,0.2499423396678013,0.4356140840256564,0.3144435763065423
2026-07,0.2541030308117804,0.4316404096516626,0.314256559536557
